TileId,FspId,MinDtf,MaxDtf
10,690,0.01,11.550537
10,691,0.01,3.905365
10,692,0.01,14.33902
10,693,0.01,3.727539
10,694,0.01,14.432678
10,695,0.01,3.9264832
10,696,0.01,14.633331
10,697,0.01,12.467834
10,698,0.01,3.833191
10,699,0.01,14.421936
10,700,0.01,11.642334
10,701,0.01,14.682983
10,702,0.01,3.8771362
10,703,0.01,14.207153
10,704,0.01,13.877472
10,705,0.01,3.8040771
10,706,0.01,13.079742
10,707,0.01,14.7491455
10,708,0.01,13.789093
10,709,0.01,3.6174316
10,710,0.01,14.254639
10,711,0.01,13.387543
10,712,0.01,14.774384
10,713,0.01,14.970978
10,714,0.01,3.2879639
10,715,0.01,14.996368
10,716,0.01,14.999329
10,717,0.01,3.3337708
10,718,0.01,3.1524048
10,719,0.01,3.399353
10,720,0.01,14.998322
10,721,0.01,4.5599976
10,722,0.01,4.739258
10,723,0.01,3.687317
10,724,0.01,1.8921204
10,725,0.01,4.9237976
10,726,0.01,3.4988098
10,727,0.01,2.9932556
10,728,0.01,3.8033447
10,729,0.01,3.7959595
10,730,0.01,3.4787903
10,731,0.01,4.9416504
10,732,0.01,5.7601624
10,733,0.01,5.8657837
10,734,0.01,5.9989014
10,735,0.01,4.554901
10,736,0.01,5.061737
10,737,0.01,2.8238525
10,738,0.01,14.980072
10,739,0.01,14.9600525
10,740,0.01,2.5562134
10,741,0.01,1.387085
10,742,0.01,0.6767578
10,743,0.01,6.230652
10,744,0.01,7.82724
10,745,0.01,0.01
10,746,0.01,3.901245
10,747,0.01,2.8524475
10,748,0.01,1.8754272
10,749,0.01,2.8757324
10,750,0.01,3.9911194
10,751,0.01,3.7598267
10,752,0.01,1.9243774
10,753,0.01,3.9590454
10,754,0.01,2.2444763
10,755,0.01,14.794983
10,756,0.01,2.7370605
10,757,0.01,3.5374756
10,758,0.01,3.979309
10,759,0.01,3.9598694
10,760,0.01,4.067871
10,761,0.01,3.420807
10,762,0.01,2.9350586
10,763,0.01,3.9268494
10,764,0.01,2.968811
10,765,0.01,3.0957336
10,766,0.01,3.7683105
10,767,0.01,14.978577
10,768,0.01,2.5447083
10,769,0.01,3.0870972
10,770,0.01,14.997955
10,771,0.01,4.4878235
10,772,0.01,4.4041443
10,773,0.01,4.410309
10,774,0.01,4.5612793
10,775,0.01,4.587982
10,776,0.01,4.6169434
10,777,0.01,4.308563
10,778,0.01,4.4915466
10,779,0.01,3.3667603
10,780,0.01,3.0873718
10,781,0.01,5.885956
10,782,0.01,4.9531555
10,783,0.01,14.999359
10,784,0.01,3.6316833
10,785,0.01,5.02182
10,786,0.01,1.8746948
10,787,0.01,2.9688416
10,788,0.01,4.944763
10,789,0.01,4.428406
10,790,0.01,4.0862427
10,791,0.01,4.8019714
10,792,0.01,4.7552795
10,793,0.01,4.075531
10,794,0.01,4.792206
10,795,0.01,4.0405884
10,796,0.01,4.65213
10,797,0.01,4.4898376
10,798,0.01,4.606659
10,799,0.01,4.0780334
10,800,0.01,3.9421692
10,801,0.01,4.0545654
10,802,0.01,3.573761
10,803,0.01,3.998932
10,804,0.01,3.9977112
10,805,0.01,3.9360962
10,806,0.01,3.8041992
10,807,0.01,3.8058167
10,808,0.01,3.3606262
10,809,0.01,3.104187
10,810,0.01,3.27417
10,811,0.01,4.4194336
10,812,0.01,3.2221375
10,813,0.01,1.6513062
10,814,0.01,3.0216064
10,815,0.01,3.2052917
10,816,0.01,4.5931396
10,817,0.01,4.060272
10,818,0.01,4.118683
10,819,0.01,3.6950684
10,820,0.01,3.528656
10,821,0.01,3.1845093
10,822,0.01,3.9754639
10,823,0.01,3.7963257
10,824,0.01,3.800232
10,825,0.01,3.421814
10,826,0.01,3.7366028
10,827,0.01,3.6150818
10,828,0.01,3.4933777
10,829,0.01,3.631836
10,830,0.01,14.9939575
10,831,0.01,14.999268
10,832,0.01,3.4725037
10,833,0.01,2.921997
10,834,0.01,3.7073975
10,835,0.01,3.3398438
10,836,0.01,3.5100708
10,837,0.01,4.1089783
10,838,0.01,3.861267
10,839,0.01,3.7098694
10,840,0.01,3.736847
10,841,0.01,3.7443237
10,842,0.01,3.8098755
10,843,0.01,3.9536133
10,844,0.01,4.1063538
10,845,0.01,3.894226
10,846,0.01,3.872589
10,847,0.01,3.8422852
10,848,0.01,3.7171936
10,849,0.01,3.7918396
10,850,0.01,3.9014282
10,851,0.01,3.8153381
10,852,0.01,4.0446167
10,853,0.01,3.8378906
10,854,0.01,3.7564392
10,855,0.01,3.6590881
10,856,0.01,3.7305298
10,857,0.01,3.741516
10,858,0.01,3.697937
10,859,0.01,4.3370056
10,860,0.01,3.4246826
10,861,0.01,14.900513
10,862,0.01,4.365082
10,863,0.01,4.5487366
10,864,0.01,6.460327
10,865,0.01,4.904999
10,866,0.01,9.460205
10,867,0.01,3.2451477
10,868,0.01,3.3227234
10,869,0.01,3.1300964
10,870,0.01,3.10141
10,871,0.01,3.0645447
10,872,0.01,3.0110168
10,873,0.01,14.953308
10,874,0.01,7.218689
10,875,0.01,8.436493
10,876,0.01,14.340332
10,877,0.01,3.7348938
10,878,0.01,14.787262
10,879,0.01,10.1987
10,880,0.01,7.0621643
10,881,0.01,5.4634094
10,882,0.01,3.285431
10,883,0.01,14.951965
10,884,0.01,6.6875
10,885,0.01,7.237793
10,886,0.01,3.4291687
10,887,0.01,14.789124
10,888,0.01,3.4381409
10,889,0.01,12.649261
10,890,0.01,14.775879
10,891,0.01,14.971069
10,892,0.01,3.2795105
10,893,0.01,14.067963
10,894,0.01,14.695435
10,895,0.01,12.405792
10,896,0.01,14.320526
10,897,0.01,12.724457
10,898,0.01,14.431
10,899,0.01,12.849243
10,900,0.01,5.140259
10,901,0.01,13.831665
10,902,0.01,14.969788
10,903,0.01,14.970856
10,904,0.01,14.999756
10,905,0.01,8.701691
10,906,0.01,5.0939636
10,907,0.01,14.488495
10,908,0.01,3.174347
10,909,0.01,6.2611084
10,910,0.01,3.2391052
10,911,0.01,13.901245
10,912,0.01,3.0223389
10,913,0.01,14.906158
10,914,0.01,2.9459534
10,915,0.01,1.7966309
10,916,0.01,3.9638977
10,917,0.01,14.994659
10,918,0.01,4.983856
10,919,0.01,3.2980652
10,920,0.01,3.230072
10,921,0.01,14.964447
10,922,0.01,5.905426
10,923,0.01,2.7237244
10,924,0.01,1.5795593
10,925,0.01,2.9741821
10,926,0.01,3.4706116
10,927,0.01,3.1794128
10,928,0.01,3.508484
10,929,0.01,2.9554443
10,930,0.01,2.059082
10,931,0.01,2.9066467
10,932,0.01,2.622406
10,933,0.01,2.0533142
10,934,0.01,3.324646
10,935,0.01,3.3807983
10,936,0.01,3.2651367
10,937,0.01,3.3374329
10,938,0.01,3.171051
10,939,0.01,3.1677551
10,940,0.01,1.4683533
10,941,0.01,3.973999
10,942,0.01,4.6963196
10,943,0.01,3.7229004
10,944,0.01,3.7740479
10,945,0.01,3.892212
10,946,0.01,3.551422
10,947,0.01,3.985962
10,948,0.01,3.600708
10,949,0.01,3.9025574
10,950,0.01,3.4030457
10,951,0.01,3.0447388
10,952,0.01,3.9884338
10,953,0.01,3.9563293
10,954,0.01,3.752777
10,955,0.01,3.9756165
10,956,0.01,3.9942932
10,957,0.01,2.9231567
10,958,0.01,2.3290405
10,959,0.01,3.9875488
10,960,0.01,3.3198547
10,961,0.01,2.3891296
10,962,0.01,2.8468628
10,963,0.01,3.7190552
10,964,0.01,3.7812195
10,965,0.01,3.7146912
10,966,0.01,1.9674072
10,967,0.01,1.402771
10,968,0.01,4.634857
10,969,0.01,4.473419
10,970,0.01,3.1975708
10,971,0.01,3.6592712
10,972,0.01,2.4269104
10,973,0.01,4.045349
10,974,0.01,3.9581604
10,975,0.01,4.2727966
10,976,0.01,3.8005676
10,977,0.01,4.3316956
10,978,0.01,3.664215
10,979,0.01,3.8755188
10,980,0.01,3.2200928
10,981,0.01,3.8988342
10,982,0.01,3.9872131
10,983,0.01,3.7850037
10,984,0.01,3.855194
10,985,0.01,4.705139
10,986,0.01,4.942383
10,987,0.01,3.5939636
10,988,0.01,4.050354
10,989,0.01,3.5952148
10,990,0.01,3.6017761
10,991,0.01,3.607666
10,992,0.01,3.6524048
10,993,0.01,3.5403137
10,994,0.01,0.6790161
10,995,0.01,3.5029907
10,996,0.01,3.5276184
10,997,0.01,3.6583252
10,998,0.01,3.807953
10,999,0.01,3.5809326
10,1000,0.01,3.5185242
10,1001,0.01,3.5092163
10,1002,0.01,3.513733
10,1003,0.01,3.4424438
10,1004,0.01,3.6370544
10,1005,0.01,3.2495117
10,1006,0.01,3.8765259
10,1007,0.01,3.9480286
10,1008,0.01,2.6273804
10,1009,0.01,4.6286926
10,1010,0.01,2.9701538
10,1011,0.01,3.9968262
10,1012,0.01,4.604065
10,1013,0.01,2.4790344
10,1014,0.01,3.9386292
10,1015,0.01,4.246521
10,1016,0.01,0.01
10,1017,0.01,2.7493896
10,1018,0.01,3.879425
10,1019,0.01,3.978485
10,1020,0.01,3.9499817
10,1021,0.01,3.8211365
10,1022,0.01,3.9014282
10,1023,0.01,4.968994
10,1024,0.01,3.5019531
10,1025,0.01,3.9414673
10,1026,0.01,2.960205
10,1027,0.01,3.7112732
10,1028,0.01,3.937622
10,1029,0.01,3.9006348
10,1030,0.01,3.4707336
10,1031,0.01,3.97818
10,1032,0.01,3.9449158
10,1033,0.01,3.518402
10,1034,0.01,4.149109
10,1035,0.01,3.9113464
10,1036,0.01,4.0939026
10,1037,0.01,2.942047
10,1038,0.01,3.184143
10,1039,0.01,3.0300903
10,1040,0.01,2.949646
10,1041,0.01,3.0331726
10,1042,0.01,14.992432
10,1043,0.01,14.999847
10,1044,0.01,2.8989868
10,1045,0.01,2.8269348
10,1046,0.01,2.7925415
10,1047,0.01,2.7469788
10,1048,0.01,4.4302673
10,1049,0.01,2.6962585
10,1050,0.01,2.8904114
10,1051,0.01,14.995361
10,1052,0.01,3.1362
10,1053,0.01,4.861725
10,1054,0.01,3.0234985
10,1055,0.01,3.2165527
10,1056,0.01,2.9332275
10,1057,0.01,2.8558044
10,1058,0.01,2.6297913
10,1059,0.01,14.961914
10,1060,0.01,2.6247253
10,1061,0.01,3.3849182
10,1062,0.01,2.9368286
10,1063,0.01,8.2621765
10,1064,0.01,2.9813538
10,1065,0.01,14.963043
10,1066,0.01,9.737518
10,1067,0.01,6.1354675
10,1068,0.01,2.9942932
10,1069,0.01,7.3539124
10,1070,0.01,9.559784
10,1071,0.01,5.4931335
10,1072,0.01,6.3809204
10,1073,0.01,6.1943665
10,1074,0.01,8.349335
10,1075,0.01,6.3681335
10,1076,0.01,3.8558655
10,1077,0.01,5.1083374
10,1078,0.01,6.1387634
10,1079,0.01,5.6473694
10,1080,0.01,14.994019
10,1081,0.01,4.5897827
10,1082,0.01,2.4960327
10,1083,0.01,2.519165
10,1084,0.01,4.4559937
10,1085,0.01,2.194336
10,1086,0.01,2.3648376
10,1087,0.01,4.979553
10,1088,0.01,3.5647278
10,1089,0.01,3.4412537
10,1090,0.01,3.3883362
10,1091,0.01,2.590973
10,1092,0.01,3.2761536
10,1093,0.01,11.972412
10,1094,0.01,2.6906128
10,1095,0.01,1.4042358
10,1096,0.01,2.8012695
10,1097,0.01,2.7262268
10,1098,0.01,2.9526367
10,1099,0.01,2.8210144
10,1100,0.01,2.7516174
10,1101,0.01,2.6788635
10,1102,0.01,2.9170837
10,1103,0.01,3.029663
10,1104,0.01,0.01
10,1105,0.01,2.7815552
10,1106,0.01,1.2927246
10,1107,0.01,3.7332458
10,1108,0.01,0.01
10,1109,0.01,2.7486877
10,1110,0.01,1.4126892
10,1111,0.01,2.8599548
10,1112,0.01,2.9499512
10,1113,0.01,1.8448792
10,1114,0.01,2.2245789
10,1115,0.01,3.4823914
10,1116,0.01,3.4743347
10,1117,0.01,3.7924805
10,1118,0.01,3.3816528
10,1119,0.01,3.6963806
10,1120,0.01,3.2266235
10,1121,0.01,2.1305542
10,1122,0.01,3.9562683
10,1123,0.01,3.8798523
10,1124,0.01,0.4513855
10,1125,0.01,3.3960571
10,1126,0.01,3.240387
10,1127,0.01,1.5106812
10,1128,0.01,3.225586
10,1129,0.01,3.3918762
10,1130,0.01,2.8033752
10,1131,0.01,3.1836243
10,1132,0.01,4.6946106
10,1133,0.01,3.4151917
10,1134,0.01,3.854004
10,1135,0.01,5.9148254
10,1136,0.01,3.941162
10,1137,0.01,3.672699
10,1138,0.01,2.161316
10,1139,0.01,3.9204102
10,1140,0.01,4.089386
10,1141,0.01,4.606079
10,1142,0.01,5.244629
10,1143,0.01,5.794037
10,1144,0.01,6.417206
10,1145,0.01,4.795532
10,1146,0.01,6.8785095
10,1147,0.01,6.990509
10,1148,0.01,6.6876526
10,1149,0.01,1.8935852
10,1150,0.01,6.441284
10,1151,0.01,5.802246
10,1152,0.01,1.3843994
10,1153,0.01,5.4065247
10,1154,0.01,4.6638184
10,1155,0.01,4.0546265
10,1156,0.01,1.8512268
10,1157,0.01,2.753601
10,1158,0.01,2.901947
10,1159,0.01,7.5057983
10,1160,0.01,2.2774048
10,1161,0.01,1.8664551
10,1162,0.01,1.4103394
10,1163,0.01,2.8970947
10,1164,0.01,2.5413818
10,1165,0.01,2.1455688
10,1166,0.01,2.7160034
10,1167,0.01,4.1290283
10,1168,0.01,4.139435
10,1169,0.01,3.6003723
10,1170,0.01,4.3007507
10,1171,0.01,3.5776978
10,1172,0.01,3.27005
10,1173,0.01,3.1428833
10,1174,0.01,3.9329834
10,1175,0.01,2.4208984
10,1176,0.01,4.0467834
10,1177,0.01,2.8673706
10,1178,0.01,1.1989746
10,1179,0.01,1.3212891
10,1180,0.01,7.767456
10,1181,0.01,4.693695
10,1182,0.01,5.0956116
10,1183,0.01,4.899658
10,1184,0.01,5.1094666
10,1185,0.01,3.9553833
10,1186,0.01,2.5882874
10,1187,0.01,3.7712097
10,1188,0.01,2.6595154
10,1189,0.01,3.5127563
10,1190,0.01,2.442047
10,1191,0.01,3.1186829
10,1192,0.01,2.4134521
10,1193,0.01,2.4551697
10,1194,0.01,2.822815
10,1195,0.01,2.807373
10,1196,0.01,2.8091736
10,1197,0.01,1.7807007
10,1198,0.01,4.827057
10,1199,0.01,4.154114
10,1200,0.01,4.279022
10,1201,0.01,4.2676086
10,1202,0.01,4.393921
10,1203,0.01,4.4302063
10,1204,0.01,4.5770874
10,1205,0.01,4.4404297
10,1206,0.01,4.37854
10,1207,0.01,2.9978638
10,1208,0.01,2.6135864
10,1209,0.01,4.8721313
10,1210,0.01,4.144928
10,1211,0.01,4.6766357
10,1212,0.01,4.8427734
10,1213,0.01,3.4511108
10,1214,0.01,4.7434998
10,1215,0.01,2.3867798
10,1216,0.01,2.3398132
10,1217,0.01,4.9732056
10,1218,0.01,4.848999
10,1219,0.01,4.9485474
10,1220,0.01,4.533081
10,1221,0.01,6.282654
10,1222,0.01,4.5444336
10,1224,4.5012817,4.5012817
10,1238,4.8260803,4.9102173
10,1240,4.563324,4.9289856
10,1242,4.5827637,5.313446
10,1243,4.1753845,5.311737
10,1244,3.6099854,5.7162476
10,1246,0.39569092,5.919647
10,1247,0.01,3.9569092
10,1248,0.01,0.6156616
10,1249,0.01,5.808716
10,1250,0.01,4.9852905
10,1251,0.01,3.9959717
10,1252,0.01,7.944153
10,1253,0.01,6.2998047
10,1254,0.01,3.4443054
10,1255,0.01,6.425659
10,1256,0.01,3.0536804
10,1257,0.01,6.5487366
10,1258,0.01,2.4053345
10,1259,0.01,2.9396057
10,1260,0.01,3.6724243
10,1261,0.01,3.1520996
10,1262,0.01,14.967865
10,1263,0.01,2.1098938
10,1264,0.01,2.993988
10,1265,0.01,2.959961
10,1266,0.01,1.9090881
10,1267,0.01,3.0812378
10,1268,0.01,2.8200989
10,1269,0.01,1.7242126
10,1270,0.01,2.012085
10,1271,0.01,14.862305
10,1272,0.01,2.9709778
10,1273,0.01,6.479248
10,1274,0.01,6.359192
10,1275,0.01,2.9560242
10,1276,0.01,2.9398499
10,1277,0.01,6.583435
10,1279,4.398712,5.711975
10,1280,4.563904,5.999359
10,1281,4.8837585,4.8837585
10,1282,4.940399,5.2644043
10,1283,5.0380554,5.0380554
10,1287,4.8461,5.8051147
10,1303,4.266083,14.9878235
10,1322,6.16803,14.983154
10,1328,0.53097534,14.9991455
10,1359,5.7428284,14.995209
10,1539,3.154358,14.999695
10,1610,7.6736755,14.997894
10,1612,3.4628296,14.9999695
10,1917,7.9701233,14.999847
10,2200,11.761566,14.996246
10,2335,13.0989685,14.962616
10,2594,14.968994,14.968994
11,2192,13.681061,14.9999695
11,2334,5.228821,14.999786
11,2335,5.228821,14.999786
11,2594,7.294342,14.994446
11,2643,1.907135,14.999878
12,674,13.182983,14.999207
12,720,13.179169,14.999054
12,831,12.192596,14.999481
12,1042,10.147827,14.999115
12,1322,5.8384705,14.996918
12,1359,7.862976,14.999512
12,1368,4.1588745,11.0336
12,1493,4.1188354,6.9314575
12,1495,5.9818115,14.938965
12,1496,3.8831787,4.4139404
12,1499,0.01,4.301361
12,1500,0.01,14.114349
12,1501,0.01,9.560059
12,1502,0.01,4.628296
12,1503,0.01,5.5849304
12,1504,0.01,13.623444
12,1505,0.01,7.588867
12,1506,0.01,13.230438
12,1507,0.01,9.325836
12,1508,0.01,13.237976
12,1509,0.01,14.983887
12,1510,0.01,5.675476
12,1511,0.01,13.986542
12,1512,0.01,5.811371
12,1513,0.01,6.3908386
12,1514,0.01,13.832397
12,1515,0.01,7.928528
12,1516,0.01,5.302307
12,1517,0.01,5.798584
12,1518,0.01,4.5192566
12,1519,0.01,14.627136
12,1520,0.01,4.5321045
12,1521,0.01,4.718811
12,1522,0.01,14.001099
12,1523,0.01,4.5570374
12,1524,0.01,13.09436
12,1525,0.01,9.779175
12,1526,0.01,8.668304
12,1527,0.01,7.271057
12,1528,0.01,13.9071045
12,1529,0.01,0.01
12,1530,0.01,2.8292236
12,1531,0.01,14.90741
12,1532,0.01,3.3597107
12,1533,0.01,4.4795227
12,1534,0.01,3.7259827
12,1535,0.01,3.9456177
12,1536,0.01,4.9750366
12,1537,0.01,4.986206
12,1538,0.01,14.995941
12,1539,0.01,14.996735
12,1540,0.01,4.63678
12,1541,0.01,6.8923035
12,1542,0.01,4.76062
12,1543,0.01,4.7954407
12,1544,0.01,4.7237854
12,1545,0.01,4.537079
12,1546,0.01,4.498932
12,1547,0.01,4.501587
12,1548,0.01,4.494232
12,1549,0.01,4.45755
12,1550,0.01,3.8946838
12,1551,0.01,4.5259094
12,1552,0.01,4.4198914
12,1553,0.01,0.01
12,1554,0.01,1.6713257
12,1555,0.01,3.3676147
12,1556,0.01,3.9915771
12,1557,0.01,1.1850281
12,1558,0.01,2.8892822
12,1559,0.01,3.9799194
12,1560,0.01,1.714325
12,1561,0.01,4.1585083
12,1562,0.01,14.941284
12,1563,0.01,3.9619446
12,1564,0.01,3.634613
12,1565,0.01,4.6916504
12,1566,0.01,2.2696838
12,1567,0.01,6.4162903
12,1568,0.01,6.9291077
12,1569,0.01,6.3607483
12,1570,0.01,5.460663
12,1571,0.01,5.07251
12,1572,0.01,4.6082764
12,1573,0.01,4.267914
12,1574,0.01,4.2091675
12,1575,0.01,3.4196777
12,1576,0.01,14.998199
12,1577,0.01,4.0279236
12,1578,0.01,4.338562
12,1579,0.01,4.3110657
12,1580,0.01,4.3638306
12,1581,0.01,4.5128784
12,1582,0.01,4.391815
12,1583,0.01,4.409546
12,1584,0.01,4.967926
12,1585,0.01,2.9134827
12,1586,0.01,3.8858643
12,1587,0.01,4.8647156
12,1588,0.01,4.6345825
12,1589,0.01,4.4145203
12,1590,0.01,4.206238
12,1591,0.01,3.7740173
12,1592,0.01,3.4808655
12,1593,0.01,3.9485168
12,1594,0.01,3.7559814
12,1595,0.01,3.6018982
12,1596,0.01,3.8256226
12,1597,0.01,3.8657837
12,1598,0.01,2.5071106
12,1599,0.01,0.01
12,1600,0.01,3.0048828
12,1601,0.01,4.2164307
12,1602,0.01,4.38916
12,1603,0.01,3.201294
12,1604,0.01,4.4750366
12,1605,0.01,4.3452454
12,1606,0.01,4.077301
12,1607,0.01,3.5524902
12,1608,0.01,4.340393
12,1609,0.01,4.2604675
12,1610,0.01,14.999939
12,1611,0.01,9.829346
12,1612,0.01,14.9904785
12,1613,0.01,4.0614624
12,1614,0.01,3.4583435
12,1615,0.01,3.980774
12,1616,0.01,4.017975
12,1617,0.01,4.243927
12,1618,0.01,5.0727234
12,1619,0.01,5.0609436
12,1620,0.01,4.2516785
12,1621,0.01,4.135681
12,1622,0.01,4.0882874
12,1623,0.01,6.5753174
12,1624,0.01,3.8404846
12,1625,0.01,4.37735
12,1626,0.01,1.5067139
12,1627,0.01,1.6484985
12,1628,0.01,4.994995
12,1629,0.01,4.5934753
12,1630,0.01,4.277008
12,1631,0.01,5.586426
12,1632,0.01,3.9496765
12,1633,0.01,4.605652
12,1634,0.01,4.61203
12,1635,0.01,3.9473572
12,1636,0.01,4.511566
12,1637,0.01,4.507843
12,1638,0.01,4.6760254
12,1639,0.01,4.8583374
12,1640,0.01,2.8244019
12,1641,0.01,2.9528809
12,1642,0.01,4.262787
12,1643,0.01,5.5135803
12,1644,0.01,7.427307
12,1645,0.01,4.7117615
12,1646,0.01,6.674988
12,1647,0.01,6.70105
12,1648,0.01,6.874756
12,1649,0.01,6.960541
12,1650,0.01,4.6743774
12,1651,0.01,4.898926
12,1652,0.01,7.7025757
12,1653,0.01,4.8745728
12,1654,0.01,7.8743286
12,1655,0.01,6.4128113
12,1656,0.01,8.442108
12,1657,0.01,8.753662
12,1658,0.01,8.99295
12,1659,0.01,8.773621
12,1660,0.01,6.4218445
12,1661,0.01,3.5177307
12,1662,0.01,8.976929
12,1663,0.01,3.6581116
12,1664,0.01,4.9567566
12,1665,0.01,3.8710022
12,1666,0.01,8.7276
12,1667,0.01,1.8885193
12,1668,0.01,6.2430725
12,1669,0.01,9.696136
12,1670,0.01,2.4494019
12,1671,0.01,3.6037598
12,1672,0.01,9.359772
12,1673,0.01,9.891876
12,1674,0.01,4.6872864
12,1675,0.01,9.533203
12,1676,0.01,4.9315186
12,1677,0.01,8.825836
12,1678,0.01,8.488983
12,1679,0.01,3.483673
12,1680,0.01,8.47583
12,1681,0.01,8.324036
12,1682,0.01,8.626038
12,1683,0.01,3.498169
12,1684,0.01,8.504547
12,1685,0.01,8.456177
12,1686,0.01,7.7579346
12,1687,0.01,7.083252
12,1688,0.01,7.569763
12,1689,0.01,7.0517883
12,1690,0.01,6.9716797
12,1691,0.01,6.6091003
12,1692,0.01,4.9999084
12,1693,0.01,6.2811584
12,1694,0.01,6.4455566
12,1695,0.01,6.5486145
12,1696,0.01,6.3979797
12,1697,0.01,3.5942993
12,1698,0.01,6.435669
12,1699,0.01,6.26474
12,1700,0.01,6.2207336
12,1701,0.01,3.6579285
12,1702,0.01,1.6600342
12,1703,0.01,6.194397
12,1704,0.01,5.7583923
12,1705,0.01,4.565613
12,1706,0.01,4.6529236
12,1707,0.01,9.070221
12,1708,0.01,4.354828
12,1709,0.01,3.4852295
12,1710,0.01,4.921356
12,1711,0.01,3.8083801
12,1712,0.01,4.7819214
12,1713,0.01,4.5540466
12,1714,0.01,3.9638672
12,1715,0.01,4.9060974
12,1716,0.01,3.9244385
12,1717,0.01,3.6288757
12,1718,0.01,3.8098755
12,1719,0.01,4.9147034
12,1720,0.01,3.6183167
12,1721,0.01,4.435913
12,1722,0.01,5.516815
12,1723,0.01,2.8278503
12,1724,0.01,5.9253845
12,1725,0.01,5.862213
12,1726,0.01,5.9114075
12,1727,0.01,3.6080933
12,1728,0.01,5.8163757
12,1729,0.01,3.585266
12,1730,0.01,5.6645203
12,1731,0.01,14.958435
12,1732,0.01,4.846283
12,1733,0.01,4.1574097
12,1734,0.01,6.040039
12,1735,0.01,6.239258
12,1736,0.01,6.3812256
12,1737,0.01,6.4783936
12,1738,0.01,6.470886
12,1739,0.01,6.4619446
12,1740,0.01,6.3780823
12,1741,0.01,6.413391
12,1742,0.01,6.3051147
12,1743,0.01,6.1521606
12,1744,0.01,4.3121643
12,1745,0.01,6.4067993
12,1746,0.01,5.2697144
12,1747,0.01,5.95224
12,1748,0.01,2.139679
12,1749,0.01,2.371399
12,1750,0.01,0.01
12,1751,0.01,4.9645996
12,1752,0.01,4.2179565
12,1753,0.01,2.483551
12,1754,0.01,2.6014404
12,1755,0.01,4.736908
12,1756,0.01,4.90036
12,1757,0.01,4.9662476
12,1758,0.01,3.252472
12,1759,0.01,4.823639
12,1760,0.01,4.874176
12,1761,0.01,5.545868
12,1762,0.01,5.681549
12,1763,0.01,5.234558
12,1764,0.01,5.285614
12,1765,0.01,6.2427673
12,1766,0.01,2.7526245
12,1767,0.01,6.348236
12,1768,0.01,7.2201843
12,1769,0.01,6.124695
12,1770,0.01,7.067444
12,1771,0.01,6.244629
12,1772,0.01,4.3891296
12,1773,0.01,8.486481
12,1774,0.01,3.3568115
12,1775,0.01,3.5066223
12,1776,0.01,8.643982
12,1777,0.01,2.7561035
12,1778,0.01,2.971161
12,1779,0.01,5.677765
12,1780,0.01,5.670868
12,1781,0.01,5.5674133
12,1782,0.01,6.349243
12,1783,0.01,2.9614258
12,1784,0.01,0.01
12,1785,0.01,2.4802551
12,1786,0.01,2.8946228
12,1787,0.01,2.851532
12,1788,0.01,4.1905518
12,1789,0.01,2.9539795
12,1790,0.01,4.0459595
12,1791,0.01,3.6612854
12,1792,0.01,3.2053223
12,1793,0.01,2.2463074
12,1794,0.01,1.9300232
12,1795,0.01,4.0308533
12,1796,0.01,5.017639
12,1797,0.01,2.8877258
12,1798,0.01,5.335205
12,1799,0.01,2.7609863
12,1800,0.01,4.6662292
12,1801,0.01,3.059143
12,1802,0.01,5.9172974
12,1803,0.01,5.468231
12,1804,0.01,5.4836426
12,1805,0.01,4.9494934
12,1806,0.01,5.749359
12,1807,0.01,5.3161926
12,1808,0.01,5.6346436
12,1809,0.01,4.702942
12,1810,0.01,5.2940063
12,1811,0.01,4.9429626
12,1812,0.01,5.5497437
12,1813,0.01,3.739685
12,1814,0.01,4.9928894
12,1815,0.01,4.9322205
12,1816,0.01,2.9996338
12,1817,0.01,3.2489624
12,1818,0.01,4.269806
12,1819,0.01,5.953583
12,1820,0.01,5.095154
12,1821,0.01,4.87973
12,1822,0.01,4.749756
12,1823,0.01,4.8165283
12,1824,0.01,3.2263489
12,1825,0.01,4.6162415
12,1826,0.01,4.800232
12,1827,0.01,3.3726501
12,1828,0.01,3.6299438
12,1829,0.01,3.7485046
12,1830,0.01,1.7441101
12,1831,0.01,14.972961
12,1832,0.01,6.241272
12,1833,0.01,3.4973755
12,1834,0.01,3.5379333
12,1835,0.01,3.5540771
12,1836,0.01,3.8157349
12,1837,0.01,3.1812134
12,1838,0.01,3.4533997
12,1839,0.01,3.096344
12,1840,0.01,2.9616394
12,1841,0.01,3.2817688
12,1842,0.01,3.0734253
12,1843,0.01,14.9505005
12,1844,0.01,12.738068
12,1845,0.01,10.522247
12,1846,0.01,14.313507
12,1847,0.01,14.809479
12,1848,0.01,3.1079102
12,1849,0.01,14.529114
12,1850,0.01,14.430054
12,1851,0.01,4.6427917
12,1852,0.01,2.4987488
12,1853,0.01,4.2991333
12,1854,0.01,3.3675842
12,1855,0.01,7.420227
12,1856,0.01,2.9751282
12,1857,0.01,6.4002075
12,1858,0.01,2.892395
12,1859,0.01,2.8397827
12,1860,0.01,12.561005
12,1861,0.01,6.028351
12,1862,0.01,12.628296
12,1863,0.01,14.004395
12,1864,0.01,12.803162
12,1865,0.01,12.889923
12,1866,0.01,10.191406
12,1867,0.01,2.4231262
12,1868,0.01,5.4451904
12,1869,0.01,7.0551147
12,1870,0.01,14.910522
12,1871,0.01,12.672302
12,1872,0.01,13.418823
