FspId,FspX,FspY,SegId,FilledElev,DsDist,StrOrd
692,-57518.2057939356,1797207.9445651,5,327.862091064453,23135.251788310306,3
693,-57508.2057939356,1797197.9445651,5,327.862091064453,23121.109652686577,3
694,-57498.2057939356,1797197.9445651,5,327.862091064453,23111.109652686577,3
695,-57488.2057939356,1797187.9445651,5,327.862091064453,23096.967517062847,3
696,-57478.2057939356,1797177.9445651,5,327.738830566406,23082.825381439114,3
697,-57468.2057939356,1797167.9445651,5,327.738830566406,23068.683245815384,3
698,-57458.2057939356,1797157.9445651,5,327.738830566406,23054.54111019165,3
699,-57458.2057939356,1797147.9445651,5,327.738830566406,23044.54111019165,3
700,-57448.2057939356,1797137.9445651,5,327.572265625,23030.39897456792,3
701,-57438.2057939356,1797127.9445651,5,327.572265625,23016.25683894419,3
702,-57428.2057939356,1797117.9445651,5,327.572265625,23002.114703320458,3
703,-57428.2057939356,1797107.9445651,5,327.572265625,22992.114703320458,3
704,-57418.2057939356,1797097.9445651,5,327.572265625,22977.97256769673,3
705,-57408.2057939356,1797087.9445651,5,327.572265625,22963.830432073,3
706,-57408.2057939356,1797077.9445651,5,327.572265625,22953.830432073,3
707,-57398.2057939356,1797067.9445651,5,327.572265625,22939.688296449265,3
708,-57388.2057939356,1797057.9445651,5,327.572265625,22925.546160825535,3
709,-57378.2057939356,1797047.9445651,5,327.572265625,22911.404025201806,3
710,-57378.2057939356,1797037.9445651,5,327.572265625,22901.404025201806,3
711,-57368.2057939356,1797027.9445651,5,327.572265625,22887.261889578072,3
712,-57358.2057939356,1797017.9445651,5,327.572265625,22873.119753954343,3
713,-57348.2057939356,1797007.9445651,5,327.572265625,22858.977618330613,3
714,-57338.2057939356,1796997.9445651,5,327.572265625,22844.83548270688,3
715,-57328.2057939356,1796987.9445651,5,327.572265625,22830.69334708315,3
716,-57318.2057939356,1796977.9445651,6,327.572265625,22816.55121145942,3
717,-57308.2057939356,1796977.9445651,6,327.572265625,22806.55121145942,3
718,-57298.2057939356,1796967.9445651,6,327.572265625,22792.40907583569,3
719,-57288.2057939356,1796957.9445651,6,327.572265625,22778.266940211957,3
720,-57278.2057939356,1796947.9445651,6,327.572265625,22764.124804588228,3
721,-57268.2057939356,1796937.9445651,6,327.572265625,22749.982668964498,3
722,-57258.2057939356,1796927.9445651,6,327.572265625,22735.840533340765,3
723,-57248.2057939356,1796917.9445651,6,327.572265625,22721.698397717035,3
724,-57238.2057939356,1796917.9445651,6,327.063659667969,22711.698397717035,3
725,-57228.2057939356,1796907.9445651,6,326.919219970703,22697.556262093305,3
726,-57218.2057939356,1796897.9445651,6,326.919219970703,22683.41412646957,3
727,-57208.2057939356,1796887.9445651,6,326.919219970703,22669.271990845842,3
728,-57198.2057939356,1796877.9445651,6,326.919219970703,22655.129855222112,3
729,-57188.2057939356,1796867.9445651,6,326.919219970703,22640.98771959838,3
730,-57198.2057939356,1796857.9445651,6,326.869140625,22626.84558397465,3
731,-57198.2057939356,1796847.9445651,6,326.869140625,22616.84558397465,3
732,-57198.2057939356,1796837.9445651,6,326.869140625,22606.84558397465,3
733,-57198.2057939356,1796827.9445651,6,326.869140625,22596.84558397465,3
734,-57198.2057939356,1796817.9445651,6,326.869140625,22586.84558397465,3
735,-57198.2057939356,1796807.9445651,6,326.825439453125,22576.84558397465,3
736,-57188.2057939356,1796797.9445651,6,326.825439453125,22562.70344835092,3
737,-57178.2057939356,1796797.9445651,6,326.825439453125,22552.70344835092,3
738,-57168.2057939356,1796787.9445651,6,326.745086669922,22538.561312727186,3
739,-57158.2057939356,1796787.9445651,6,326.745086669922,22528.561312727186,3
740,-57148.2057939356,1796797.9445651,6,326.745086669922,22514.419177103457,3
741,-57138.2057939356,1796807.9445651,6,326.367980957031,22500.277041479727,3
742,-57128.2057939356,1796817.9445651,6,326.271270751953,22486.134905855994,3
743,-57118.2057939356,1796827.9445651,6,326.230133056641,22471.992770232264,3
744,-57108.2057939356,1796837.9445651,6,326.228912353516,22457.85063460853,3
745,-57098.2057939356,1796847.9445651,6,326.228912353516,22443.7084989848,3
746,-57088.2057939356,1796847.9445651,6,326.180236816406,22433.7084989848,3
747,-57078.2057939356,1796857.9445651,6,326.180236816406,22419.56636336107,3
748,-57068.2057939356,1796857.9445651,6,326.180236816406,22409.56636336107,3
749,-57058.2057939356,1796857.9445651,6,326.180236816406,22399.56636336107,3
750,-57048.2057939356,1796857.9445651,6,326.180236816406,22389.56636336107,3
751,-57038.2057939356,1796857.9445651,6,326.180236816406,22379.56636336107,3
752,-57028.2057939356,1796847.9445651,6,326.180236816406,22365.424227737338,3
753,-57018.2057939356,1796847.9445651,6,326.180236816406,22355.424227737338,3
754,-57008.2057939356,1796847.9445651,6,326.180236816406,22345.424227737338,3
755,-56998.2057939356,1796837.9445651,6,326.156372070312,22331.282092113608,3
756,-56988.2057939356,1796827.9445651,6,326.156372070312,22317.13995648988,3
757,-56978.2057939356,1796817.9445651,6,325.802032470703,22302.997820866145,3
758,-56968.2057939356,1796807.9445651,6,325.768127441406,22288.855685242415,3
759,-56958.2057939356,1796797.9445651,6,325.685211181641,22274.713549618686,3
760,-56948.2057939356,1796797.9445651,6,325.685211181641,22264.713549618686,3
761,-56938.2057939356,1796797.9445651,6,325.685211181641,22254.713549618686,3
762,-56928.2057939356,1796797.9445651,6,325.680938720703,22244.713549618686,3
763,-56918.2057939356,1796797.9445651,6,325.680938720703,22234.713549618686,3
764,-56908.2057939356,1796797.9445651,6,325.680938720703,22224.713549618686,3
765,-56898.2057939356,1796797.9445651,6,325.680938720703,22214.713549618686,3
766,-56888.2057939356,1796787.9445651,6,325.658355712891,22200.571413994952,3
767,-56878.2057939356,1796787.9445651,6,325.658355712891,22190.571413994952,3
768,-56868.2057939356,1796787.9445651,6,325.658355712891,22180.571413994952,3
769,-56858.2057939356,1796787.9445651,6,325.658355712891,22170.571413994952,3
770,-56848.2057939356,1796797.9445651,6,325.658355712891,22156.429278371223,3
771,-56838.2057939356,1796807.9445651,6,325.658355712891,22142.287142747493,3
772,-56838.2057939356,1796817.9445651,6,325.658355712891,22132.287142747493,3
773,-56828.2057939356,1796827.9445651,6,325.658355712891,22118.14500712376,3
774,-56828.2057939356,1796837.9445651,6,325.356689453125,22108.14500712376,3
775,-56828.2057939356,1796847.9445651,6,325.345184326172,22098.14500712376,3
776,-56828.2057939356,1796857.9445651,6,325.284942626953,22088.14500712376,3
777,-56828.2057939356,1796867.9445651,6,325.284942626953,22078.14500712376,3
778,-56828.2057939356,1796877.9445651,6,325.284942626953,22068.14500712376,3
779,-56828.2057939356,1796887.9445651,6,325.284942626953,22058.14500712376,3
780,-56828.2057939356,1796897.9445651,6,325.284942626953,22048.14500712376,3
781,-56828.2057939356,1796907.9445651,6,325.284942626953,22038.14500712376,3
782,-56838.2057939356,1796917.9445651,6,325.204803466797,22024.00287150003,3
783,-56828.2057939356,1796927.9445651,7,325.179351806641,22009.8607358763,3
784,-56818.2057939356,1796927.9445651,7,325.179351806641,21999.8607358763,3
785,-56808.2057939356,1796927.9445651,7,325.173706054688,21989.8607358763,3
786,-56798.2057939356,1796917.9445651,7,325.173706054688,21975.71860025257,3
787,-56788.2057939356,1796907.9445651,7,325.173706054688,21961.576464628837,3
788,-56778.2057939356,1796897.9445651,7,325.107208251953,21947.434329005107,3
789,-56768.2057939356,1796897.9445651,7,325.107208251953,21937.434329005107,3
790,-56758.2057939356,1796897.9445651,7,325.107208251953,21927.434329005107,3
791,-56748.2057939356,1796887.9445651,7,325.107208251953,21913.292193381378,3
792,-56738.2057939356,1796887.9445651,7,325.107208251953,21903.292193381378,3
793,-56728.2057939356,1796897.9445651,7,325.107208251953,21889.150057757644,3
794,-56718.2057939356,1796897.9445651,7,325.107208251953,21879.150057757644,3
795,-56708.2057939356,1796907.9445651,7,325.107208251953,21865.007922133915,3
796,-56698.2057939356,1796907.9445651,7,325.107208251953,21855.007922133915,3
797,-56688.2057939356,1796917.9445651,7,325.107208251953,21840.865786510185,3
798,-56678.2057939356,1796927.9445651,7,325.107208251953,21826.72365088645,3
799,-56668.2057939356,1796937.9445651,7,325.107208251953,21812.581515262722,3
800,-56658.2057939356,1796947.9445651,7,325.107208251953,21798.43937963899,3
801,-56648.2057939356,1796947.9445651,7,325.107208251953,21788.43937963899,3
802,-56638.2057939356,1796957.9445651,7,325.107208251953,21774.29724401526,3
803,-56628.2057939356,1796957.9445651,7,325.107208251953,21764.29724401526,3
804,-56618.2057939356,1796967.9445651,7,325.107208251953,21750.15510839153,3
805,-56608.2057939356,1796967.9445651,7,325.107208251953,21740.15510839153,3
806,-56598.2057939356,1796977.9445651,7,325.107208251953,21726.012972767796,3
807,-56588.2057939356,1796977.9445651,7,325.107208251953,21716.012972767796,3
808,-56578.2057939356,1796987.9445651,7,325.107208251953,21701.870837144066,3
809,-56568.2057939356,1796987.9445651,7,325.107208251953,21691.870837144066,3
810,-56558.2057939356,1796997.9445651,7,325.107208251953,21677.728701520333,3
811,-56548.2057939356,1796997.9445651,7,325.107208251953,21667.728701520333,3
812,-56538.2057939356,1796997.9445651,7,325.107208251953,21657.728701520333,3
813,-56528.2057939356,1796997.9445651,7,325.107208251953,21647.728701520333,3
814,-56518.2057939356,1796997.9445651,7,325.107208251953,21637.728701520333,3
815,-56508.2057939356,1796997.9445651,7,325.107208251953,21627.728701520333,3
816,-56498.2057939356,1796997.9445651,7,325.107208251953,21617.728701520333,3
817,-56488.2057939356,1797007.9445651,7,325.107208251953,21603.586565896603,3
818,-56478.2057939356,1797017.9445651,7,325.107208251953,21589.444430272873,3
819,-56478.2057939356,1797027.9445651,7,325.107208251953,21579.444430272873,3
820,-56478.2057939356,1797037.9445651,7,325.107208251953,21569.444430272873,3
821,-56478.2057939356,1797047.9445651,7,325.107208251953,21559.444430272873,3
822,-56468.2057939356,1797057.9445651,7,325.107208251953,21545.30229464914,3
823,-56458.2057939356,1797067.9445651,7,325.107208251953,21531.16015902541,3
824,-56448.2057939356,1797067.9445651,7,325.107208251953,21521.16015902541,3
825,-56438.2057939356,1797067.9445651,7,325.107208251953,21511.16015902541,3
826,-56428.2057939356,1797067.9445651,7,325.107208251953,21501.16015902541,3
827,-56418.2057939356,1797067.9445651,7,325.107208251953,21491.16015902541,3
828,-56408.2057939356,1797057.9445651,7,325.072784423828,21477.01802340168,3
829,-56398.2057939356,1797047.9445651,7,325.072784423828,21462.875887777947,3
830,-56388.2057939356,1797037.9445651,7,325.072784423828,21448.733752154218,3
831,-56388.2057939356,1797027.9445651,7,325.072784423828,21438.733752154218,3
832,-56388.2057939356,1797017.9445651,7,325.072784423828,21428.733752154218,3
833,-56378.2057939356,1797007.9445651,7,325.072784423828,21414.591616530488,3
834,-56378.2057939356,1796997.9445651,7,325.072784423828,21404.591616530488,3
835,-56378.2057939356,1796987.9445651,7,325.072784423828,21394.591616530488,3
836,-56378.2057939356,1796977.9445651,7,325.072784423828,21384.591616530488,3
837,-56378.2057939356,1796967.9445651,7,325.072784423828,21374.591616530488,3
838,-56378.2057939356,1796957.9445651,7,325.072784423828,21364.591616530488,3
839,-56378.2057939356,1796947.9445651,7,325.072784423828,21354.591616530488,3
840,-56378.2057939356,1796937.9445651,7,325.072784423828,21344.591616530488,3
841,-56378.2057939356,1796927.9445651,7,325.072784423828,21334.591616530488,3
842,-56378.2057939356,1796917.9445651,7,325.072784423828,21324.591616530488,3
843,-56378.2057939356,1796907.9445651,7,325.072784423828,21314.591616530488,3
844,-56388.2057939356,1796897.9445651,7,325.051574707031,21300.449480906755,3
845,-56388.2057939356,1796887.9445651,7,325.051574707031,21290.449480906755,3
846,-56398.2057939356,1796877.9445651,7,325.051574707031,21276.307345283025,3
847,-56398.2057939356,1796867.9445651,7,325.051574707031,21266.307345283025,3
848,-56408.2057939356,1796857.9445651,7,325.051574707031,21252.165209659295,3
849,-56418.2057939356,1796847.9445651,7,325.051574707031,21238.023074035562,3
850,-56428.2057939356,1796837.9445651,7,325.051574707031,21223.880938411832,3
851,-56438.2057939356,1796827.9445651,7,325.051574707031,21209.738802788102,3
852,-56448.2057939356,1796817.9445651,7,325.051574707031,21195.59666716437,3
853,-56458.2057939356,1796807.9445651,7,325.051574707031,21181.45453154064,3
854,-56468.2057939356,1796797.9445651,7,325.051574707031,21167.31239591691,3
855,-56478.2057939356,1796787.9445651,7,325.051574707031,21153.170260293176,3
856,-56488.2057939356,1796777.9445651,7,325.051574707031,21139.028124669447,3
857,-56498.2057939356,1796767.9445651,7,325.051574707031,21124.885989045717,3
858,-56508.2057939356,1796757.9445651,7,325.051574707031,21110.743853421984,3
859,-56518.2057939356,1796747.9445651,7,325.051574707031,21096.601717798254,3
860,-56518.2057939356,1796737.9445651,7,325.051574707031,21086.601717798254,3
861,-56528.2057939356,1796727.9445651,7,325.051574707031,21072.459582174524,3
862,-56528.2057939356,1796717.9445651,7,325.051574707031,21062.459582174524,3
863,-56528.2057939356,1796707.9445651,7,325.051574707031,21052.459582174524,3
864,-56528.2057939356,1796697.9445651,7,325.051574707031,21042.459582174524,3
865,-56528.2057939356,1796687.9445651,7,325.051574707031,21032.459582174524,3
866,-56528.2057939356,1796677.9445651,7,325.051574707031,21022.459582174524,3
867,-56528.2057939356,1796667.9445651,7,325.051574707031,21012.459582174524,3
868,-56528.2057939356,1796657.9445651,7,325.051574707031,21002.459582174524,3
869,-56528.2057939356,1796647.9445651,7,325.051574707031,20992.459582174524,3
870,-56528.2057939356,1796637.9445651,7,325.051574707031,20982.459582174524,3
871,-56528.2057939356,1796627.9445651,7,325.051574707031,20972.459582174524,3
872,-56528.2057939356,1796617.9445651,7,325.051574707031,20962.459582174524,3
873,-56528.2057939356,1796607.9445651,7,325.051574707031,20952.459582174524,3
874,-56528.2057939356,1796597.9445651,7,325.051574707031,20942.459582174524,3
875,-56528.2057939356,1796587.9445651,7,325.051574707031,20932.459582174524,3
876,-56518.2057939356,1796577.9445651,7,325.051574707031,20918.31744655079,3
877,-56508.2057939356,1796567.9445651,7,325.051574707031,20904.17531092706,3
878,-56508.2057939356,1796557.9445651,7,325.051574707031,20894.17531092706,3
879,-56498.2057939356,1796547.9445651,7,324.925872802734,20880.03317530333,3
880,-56488.2057939356,1796537.9445651,7,324.925872802734,20865.891039679598,3
881,-56478.2057939356,1796527.9445651,7,324.925872802734,20851.74890405587,3
882,-56468.2057939356,1796517.9445651,7,324.925872802734,20837.606768432135,3
883,-56468.2057939356,1796507.9445651,7,324.925872802734,20827.606768432135,3
884,-56458.2057939356,1796497.9445651,7,324.925872802734,20813.464632808405,3
885,-56448.2057939356,1796487.9445651,7,324.925872802734,20799.322497184676,3
886,-56438.2057939356,1796477.9445651,7,324.925872802734,20785.180361560942,3
887,-56438.2057939356,1796467.9445651,7,324.925872802734,20775.180361560942,3
888,-56428.2057939356,1796457.9445651,7,324.925872802734,20761.038225937213,3
889,-56428.2057939356,1796447.9445651,7,324.925872802734,20751.038225937213,3
890,-56418.2057939356,1796437.9445651,7,324.925872802734,20736.896090313483,3
891,-56408.2057939356,1796427.9445651,7,324.925872802734,20722.75395468975,3
892,-56398.2057939356,1796417.9445651,7,324.925872802734,20708.61181906602,3
893,-56388.2057939356,1796407.9445651,7,324.925872802734,20694.46968344229,3
894,-56378.2057939356,1796397.9445651,7,324.925872802734,20680.327547818557,3
895,-56368.2057939356,1796387.9445651,7,324.925872802734,20666.185412194827,3
896,-56358.2057939356,1796387.9445651,7,324.925872802734,20656.185412194827,3
897,-56348.2057939356,1796377.9445651,7,324.925872802734,20642.043276571098,3
898,-56338.2057939356,1796377.9445651,7,324.925872802734,20632.043276571098,3
899,-56328.2057939356,1796367.9445651,7,324.925872802734,20617.901140947364,3
900,-56318.2057939356,1796367.9445651,7,324.925872802734,20607.901140947364,3
901,-56308.2057939356,1796367.9445651,7,324.925872802734,20597.901140947364,3
902,-56298.2057939356,1796357.9445651,7,324.925872802734,20583.759005323634,3
903,-56288.2057939356,1796357.9445651,7,324.689056396484,20573.759005323634,3
904,-56278.2057939356,1796347.9445651,8,324.689056396484,20559.616869699905,3
905,-56268.2057939356,1796347.9445651,8,324.689056396484,20549.616869699905,3
906,-56258.2057939356,1796347.9445651,8,324.689056396484,20539.616869699905,3
907,-56248.2057939356,1796347.9445651,8,324.689056396484,20529.616869699905,3
908,-56238.2057939356,1796357.9445651,8,324.689056396484,20515.47473407617,3
909,-56228.2057939356,1796357.9445651,8,324.539916992188,20505.47473407617,3
910,-56218.2057939356,1796367.9445651,8,324.539916992188,20491.33259845244,3
911,-56208.2057939356,1796367.9445651,8,324.539916992188,20481.33259845244,3
912,-56198.2057939356,1796377.9445651,8,324.539916992188,20467.19046282871,3
913,-56188.2057939356,1796377.9445651,8,324.539916992188,20457.19046282871,3
914,-56178.2057939356,1796387.9445651,8,324.539916992188,20443.04832720498,3
915,-56168.2057939356,1796387.9445651,8,324.539916992188,20433.04832720498,3
916,-56158.2057939356,1796397.9445651,8,324.539916992188,20418.90619158125,3
917,-56148.2057939356,1796397.9445651,8,324.539916992188,20408.90619158125,3
918,-56138.2057939356,1796407.9445651,8,324.539916992188,20394.764055957516,3
919,-56128.2057939356,1796417.9445651,8,324.539916992188,20380.621920333786,3
920,-56128.2057939356,1796427.9445651,8,324.539916992188,20370.621920333786,3
921,-56118.2057939356,1796437.9445651,8,324.539916992188,20356.479784710056,3
922,-56118.2057939356,1796447.9445651,8,324.539916992188,20346.479784710056,3
923,-56128.2057939356,1796457.9445651,8,324.220855712891,20332.337649086323,3
924,-56128.2057939356,1796467.9445651,8,323.880615234375,20322.337649086323,3
925,-56128.2057939356,1796477.9445651,8,323.823120117188,20312.337649086323,3
926,-56138.2057939356,1796487.9445651,8,323.823120117188,20298.195513462593,3
927,-56148.2057939356,1796497.9445651,8,323.823120117188,20284.053377838864,3
928,-56158.2057939356,1796507.9445651,8,323.823120117188,20269.91124221513,3
929,-56168.2057939356,1796507.9445651,8,323.823120117188,20259.91124221513,3
930,-56178.2057939356,1796507.9445651,8,323.823120117188,20249.91124221513,3
931,-56188.2057939356,1796517.9445651,8,323.823120117188,20235.7691065914,3
932,-56198.2057939356,1796517.9445651,8,323.823120117188,20225.7691065914,3
933,-56208.2057939356,1796517.9445651,8,323.823120117188,20215.7691065914,3
934,-56218.2057939356,1796517.9445651,8,323.823120117188,20205.7691065914,3
935,-56228.2057939356,1796517.9445651,8,323.823120117188,20195.7691065914,3
936,-56238.2057939356,1796517.9445651,8,323.823120117188,20185.7691065914,3
937,-56248.2057939356,1796527.9445651,8,323.823120117188,20171.626970967667,3
938,-56258.2057939356,1796537.9445651,8,323.823120117188,20157.484835343937,3
939,-56258.2057939356,1796547.9445651,8,323.823120117188,20147.484835343937,3
940,-56258.2057939356,1796557.9445651,8,323.823120117188,20137.484835343937,3
941,-56258.2057939356,1796567.9445651,8,323.823120117188,20127.484835343937,3
942,-56248.2057939356,1796577.9445651,8,323.823120117188,20113.342699720208,3
943,-56238.2057939356,1796577.9445651,8,323.648956298828,20103.342699720208,3
944,-56228.2057939356,1796577.9445651,8,323.648956298828,20093.342699720208,3
945,-56218.2057939356,1796577.9445651,8,323.648956298828,20083.342699720208,3
946,-56208.2057939356,1796567.9445651,8,323.648956298828,20069.200564096474,3
947,-56198.2057939356,1796567.9445651,8,323.648956298828,20059.200564096474,3
948,-56188.2057939356,1796557.9445651,8,323.648956298828,20045.058428472745,3
949,-56178.2057939356,1796557.9445651,8,323.648956298828,20035.058428472745,3
950,-56168.2057939356,1796557.9445651,8,323.648956298828,20025.058428472745,3
951,-56158.2057939356,1796557.9445651,8,323.648956298828,20015.058428472745,3
952,-56148.2057939356,1796567.9445651,8,323.521667480469,20000.91629284901,3
953,-56138.2057939356,1796567.9445651,8,323.325805664062,19990.91629284901,3
954,-56128.2057939356,1796567.9445651,8,323.325805664062,19980.91629284901,3
955,-56118.2057939356,1796567.9445651,8,323.299285888672,19970.91629284901,3
956,-56108.2057939356,1796567.9445651,8,323.299285888672,19960.91629284901,3
957,-56098.2057939356,1796567.9445651,8,323.299285888672,19950.91629284901,3
958,-56088.2057939356,1796567.9445651,8,323.299285888672,19940.91629284901,3
959,-56078.2057939356,1796567.9445651,8,323.299285888672,19930.91629284901,3
960,-56068.2057939356,1796567.9445651,8,323.299285888672,19920.91629284901,3
961,-56058.2057939356,1796567.9445651,8,323.299285888672,19910.91629284901,3
962,-56048.2057939356,1796557.9445651,8,323.299285888672,19896.77415722528,3
963,-56038.2057939356,1796567.9445651,8,323.299285888672,19882.632021601552,3
964,-56028.2057939356,1796577.9445651,8,323.299285888672,19868.48988597782,3
965,-56018.2057939356,1796587.9445651,8,323.299285888672,19854.34775035409,3
966,-56028.2057939356,1796597.9445651,8,323.299285888672,19840.20561473036,3
967,-56028.2057939356,1796607.9445651,8,323.299285888672,19830.20561473036,3
968,-56038.2057939356,1796617.9445651,8,323.299285888672,19816.063479106626,3
969,-56048.2057939356,1796627.9445651,8,323.299285888672,19801.921343482896,3
970,-56058.2057939356,1796637.9445651,8,323.299285888672,19787.779207859166,3
971,-56068.2057939356,1796637.9445651,8,323.299285888672,19777.779207859166,3
972,-56078.2057939356,1796647.9445651,8,323.211853027344,19763.637072235433,3
973,-56088.2057939356,1796657.9445651,8,323.211853027344,19749.494936611703,3
974,-56098.2057939356,1796657.9445651,8,323.211853027344,19739.494936611703,3
975,-56108.2057939356,1796667.9445651,8,323.012847900391,19725.352800987974,3
976,-56118.2057939356,1796667.9445651,8,323.012847900391,19715.352800987974,3
977,-56128.2057939356,1796677.9445651,8,323.012847900391,19701.21066536424,3
978,-56138.2057939356,1796677.9445651,8,322.872955322266,19691.21066536424,3
979,-56148.2057939356,1796677.9445651,8,322.872955322266,19681.21066536424,3
980,-56158.2057939356,1796677.9445651,8,322.872955322266,19671.21066536424,3
981,-56168.2057939356,1796687.9445651,8,322.872955322266,19657.06852974051,3
982,-56178.2057939356,1796697.9445651,8,322.872955322266,19642.92639411678,3
983,-56188.2057939356,1796697.9445651,8,322.872955322266,19632.92639411678,3
984,-56198.2057939356,1796707.9445651,8,322.872955322266,19618.784258493048,3
985,-56208.2057939356,1796717.9445651,8,322.872955322266,19604.642122869318,3
986,-56218.2057939356,1796727.9445651,8,322.872955322266,19590.49998724559,3
987,-56228.2057939356,1796737.9445651,8,322.872955322266,19576.357851621855,3
988,-56238.2057939356,1796747.9445651,8,322.872955322266,19562.215715998125,3
989,-56238.2057939356,1796757.9445651,8,322.872955322266,19552.215715998125,3
990,-56238.2057939356,1796767.9445651,8,322.872955322266,19542.215715998125,3
991,-56238.2057939356,1796777.9445651,8,322.872955322266,19532.215715998125,3
992,-56238.2057939356,1796787.9445651,8,322.872955322266,19522.215715998125,3
993,-56238.2057939356,1796797.9445651,8,322.872955322266,19512.215715998125,3
994,-56238.2057939356,1796807.9445651,8,322.872955322266,19502.215715998125,3
995,-56228.2057939356,1796817.9445651,8,322.872955322266,19488.073580374396,3
996,-56218.2057939356,1796827.9445651,8,322.872955322266,19473.931444750662,3
997,-56208.2057939356,1796827.9445651,8,322.872955322266,19463.931444750662,3
998,-56198.2057939356,1796827.9445651,8,322.872955322266,19453.931444750662,3
999,-56188.2057939356,1796827.9445651,8,322.872955322266,19443.931444750662,3
1000,-56178.2057939356,1796827.9445651,8,322.872955322266,19433.931444750662,3
1001,-56168.2057939356,1796827.9445651,8,322.872955322266,19423.931444750662,3
1002,-56158.2057939356,1796827.9445651,8,322.872955322266,19413.931444750662,3
1003,-56148.2057939356,1796827.9445651,8,322.872955322266,19403.931444750662,3
1004,-56138.2057939356,1796827.9445651,8,322.872955322266,19393.931444750662,3
1005,-56128.2057939356,1796827.9445651,8,322.872955322266,19383.931444750662,3
1006,-56118.2057939356,1796827.9445651,8,322.872955322266,19373.931444750662,3
1007,-56108.2057939356,1796817.9445651,8,322.872955322266,19359.789309126932,3
1008,-56098.2057939356,1796807.9445651,8,322.872955322266,19345.647173503203,3
1009,-56098.2057939356,1796797.9445651,8,322.872955322266,19335.647173503203,3
1010,-56088.2057939356,1796787.9445651,8,322.872955322266,19321.50503787947,3
1011,-56088.2057939356,1796777.9445651,8,322.872955322266,19311.50503787947,3
1012,-56078.2057939356,1796767.9445651,8,322.872955322266,19297.36290225574,3
1013,-56068.2057939356,1796757.9445651,8,322.872955322266,19283.22076663201,3
1014,-56058.2057939356,1796747.9445651,8,322.872955322266,19269.078631008277,3
1015,-56048.2057939356,1796737.9445651,8,322.872955322266,19254.936495384547,3
1016,-56038.2057939356,1796727.9445651,8,322.872955322266,19240.794359760817,3
1017,-56028.2057939356,1796727.9445651,8,322.872955322266,19230.794359760817,3
1018,-56018.2057939356,1796717.9445651,8,322.872955322266,19216.652224137084,3
1019,-56008.2057939356,1796707.9445651,8,322.872955322266,19202.510088513354,3
1020,-55998.2057939356,1796697.9445651,8,322.872955322266,19188.36795288962,3
1021,-55988.2057939356,1796687.9445651,8,322.872955322266,19174.22581726589,3
1022,-55978.2057939356,1796687.9445651,8,322.872955322266,19164.22581726589,3
1023,-55968.2057939356,1796677.9445651,8,322.872955322266,19150.08368164216,3
1024,-55958.2057939356,1796677.9445651,8,322.872955322266,19140.08368164216,3
1025,-55948.2057939356,1796677.9445651,8,322.872955322266,19130.08368164216,3
1026,-55938.2057939356,1796677.9445651,8,322.872955322266,19120.08368164216,3
1027,-55928.2057939356,1796677.9445651,8,322.872955322266,19110.08368164216,3
1028,-55918.2057939356,1796687.9445651,8,322.872955322266,19095.94154601843,3
1029,-55908.2057939356,1796687.9445651,8,322.872955322266,19085.94154601843,3
1030,-55898.2057939356,1796697.9445651,8,322.872955322266,19071.7994103947,3
1031,-55888.2057939356,1796707.9445651,8,322.872955322266,19057.65727477097,3
1032,-55878.2057939356,1796717.9445651,8,322.872955322266,19043.515139147235,3
1033,-55868.2057939356,1796727.9445651,8,322.872955322266,19029.373003523506,3
1034,-55858.2057939356,1796737.9445651,8,322.872955322266,19015.230867899776,3
1035,-55848.2057939356,1796747.9445651,8,322.872955322266,19001.088732276043,3
1036,-55848.2057939356,1796757.9445651,8,322.872955322266,18991.088732276043,3
1037,-55838.2057939356,1796767.9445651,8,322.872955322266,18976.946596652313,3
1038,-55838.2057939356,1796777.9445651,8,322.872955322266,18966.946596652313,3
1039,-55838.2057939356,1796787.9445651,8,322.872955322266,18956.946596652313,3
1040,-55828.2057939356,1796797.9445651,8,322.872955322266,18942.804461028583,3
1041,-55818.2057939356,1796807.9445651,8,322.872955322266,18928.66232540485,3
1042,-55808.2057939356,1796817.9445651,8,322.872955322266,18914.52018978112,3
1043,-55798.2057939356,1796827.9445651,9,322.872955322266,18900.378054157394,3
1044,-55788.2057939356,1796827.9445651,9,322.872955322266,18890.378054157394,3
1045,-55778.2057939356,1796827.9445651,9,322.872955322266,18880.378054157394,3
1046,-55768.2057939356,1796827.9445651,9,322.872955322266,18870.378054157394,3
1047,-55758.2057939356,1796827.9445651,9,322.872955322266,18860.378054157394,3
1048,-55748.2057939356,1796827.9445651,9,322.872955322266,18850.378054157394,3
1049,-55738.2057939356,1796817.9445651,9,322.872955322266,18836.235918533665,3
1050,-55728.2057939356,1796807.9445651,9,322.872955322266,18822.093782909935,3
1051,-55718.2057939356,1796797.9445651,9,322.872955322266,18807.9516472862,3
1052,-55708.2057939356,1796787.9445651,9,322.872955322266,18793.80951166247,3
1053,-55698.2057939356,1796777.9445651,9,322.872955322266,18779.66737603874,3
1054,-55688.2057939356,1796767.9445651,9,322.872955322266,18765.52524041501,3
1055,-55678.2057939356,1796757.9445651,9,322.872955322266,18751.38310479128,3
1056,-55668.2057939356,1796747.9445651,9,322.872955322266,18737.240969167546,3
1057,-55658.2057939356,1796737.9445651,9,322.872955322266,18723.098833543816,3
